text,lang
"RT @JosephHibbs6: ""Google is walking a very fine line,” David Yoffie, a professor at the Harvard Business School, said in an email. “Search…",en
"RT @ChanPerco: Avec le confinement, l’industrie des applications mobiles tutoie de nouveaux sommets.
Le temps passé sur les applications a…",fr
Looking forward to seeing everyone else’s items - 💛the ones posted so far! (Just figured out how to add tweets rath… https://t.co/Nvznph9cY6,en
"Internet of Things group RIoT plans webinar to discuss using tech, data in virus fight | WRAL TechWire 

READ MORE:… https://t.co/ixgqoxJTUk",en
@warriorten10 I could understand talking about it but showing the same gameplay for the same game over and over doe… https://t.co/44aZcSrcHV,en
"@jkenney Time for Alberta to stop relying on others for essential. Let’s bring manufacturing, high tech back to Alb… https://t.co/GlAU25S9nQ",en
"Does 5G cause the spread of COVID-19? NO 
#Coronavirus #Tech  https://t.co/NFIlr5KYdi",en
We are only isolated if we allow ourselves to be. Reach out to people. We have the tech. Do it. Today and every day… https://t.co/y1ZCrDbsvP,en
"RT @BTSARMY_Salon: This is cute😂
""My coworker's wearing a mask marked BT21 so I asked about it. The coworker didn't know. We guessed what B…",en
"RT @fertilaizeris: ⭐GIVEAWAY⭐
Mac-10 | Disco Tech FT (≈40€)

Rolling in 24 hours!

To enter :
✅ Follow Us 🔔
✅ RT+Like
✅ Tag 1 friend

Winne…",en
RT @CNN: How the cell phones of spring breakers who flouted coronavirus warnings were tracked https://t.co/EHonRqveTR,en
"@SavinAswani You're reading it wrong. 

This is not exactly commenting on the surface speed (disparities in racquet… https://t.co/Ny5ReIFHXK",en
@tech_shanpu 入りたいです！,ja
RT @TheDailyShow: Hannity. Rush. Dobbs. Ingraham. Pirro. Nunes. Tammy. Geraldo. Doocy. Hegseth. Schlapp. Siegel. Watters. Dr. Drew. Henry.…,en
"RT @gdfuego: ""For the last few years I’ve been strategizing a new local focused form of commerce. ... Now as I watch our markets destabiliz…",en
RT @LindaZajac: Celebrate National Robotics Week with some new books from @STEAMTeam2020! #STEAMTeam2020 #roboweek #NationalRoboticsWeek #R…,en
"Share if you find it terrific!
 #tech #gadgetstuff #wireless #wristbands #splendidgadgetz https://t.co/YBAf7vib2r",en
RT @Reuters: Throwback: Braille tech firm builds 'Kindle for the blind https://t.co/CotFyja4ig,en
@boop 110% made by a straight man in tech,en
@RiverrunStately Honestly baffled we dont have 2k res pocket sized projectors that last almost as long as tv's for… https://t.co/quGqS4ORNm,en
"RT @SFDCAlex: What California is doing right : ""So much of the businesses, particularly in northern California, are the tech businesses. An…",en
"RT @SleekDeals: 🔥 HyperX Cloud Flight - Wireless Gaming Headset with up to 30HRS for $64.94 (reg $139.99)!

https://t.co/c820l4Efgn

#gamin…",en
"RT @david_megginson: @CHAToronto @janephilpott My field—IT—isn't very good at listening, sadly. I'm seeing more proposed tech ""solutions"" i…",en
"@drainbownick Epiphany From The Abyss (their song Fury is seriously one of the best Tech Death songs ever)
Plaguebr… https://t.co/dSmQAkdxLp",en
@HEDELICK 草,ja
RT @jasmarlee: Huge thanks to @RichmondTenants @RVANewSouth @realwizkaliaa and Steve for an engaging q+a on #rentstrikes. Thank yall for te…,en
"RT @izziboye: GIVEAWAY ALERT! 

We are giving away the Xiaomi Redmi Note 8 in collaboration with @valor_reviews @Akfredfred @OscarFranky @K…",en
"Cours de droit, philo… Malik Bentalha s’incruste dans des visioconférences https://t.co/dwQBimpsLU",fr
@tech_52 @AnnieGabstonH And he is 100% the opposite,en
RT @timigod: Lagos Tech Bros are now inventing fake projects or pretending to want to invest JUST to try to sleep with women Jesus.,en
"RT @ZubSpike: @rick13781765 @SPhilip18 Had enough of the ""spell checker"" algorithm yet?
Tech giants are abusing social media to SILENCE DIS…",en
RT @sds_teaches: Tech Talk Tip: If you have an iPhone or iPad you have a scanner! Plan to scan work to your teachers-use the ‘Notes App’. O…,en
"RT @cnbcindonesia: Jakarta Epicenter Corona, Anies Imbau Warga Pakai Masker https://t.co/klM4wKiabv",tl
RT @GATech_FBEQ: Happy 404 day from the Georgia Tech football equipment room!!! Stay safe everyone. #ATL #404TheCulture https://t.co/Z3YeBk…,en
"RT @kuriharan: What kind of leadership is needed now via @wef 

#tech #digital #data 

https://t.co/OTld4q4JYj",en
"RT @Droit_IA: This soft #car can be broken apart and rebuilt in less than 8 minutes

@IntEngineering / #tech #engineering #accident #traffi…",en
"RT @BTSARMY_Salon: This is cute😂
""My coworker's wearing a mask marked BT21 so I asked about it. The coworker didn't know. We guessed what B…",en
RT @tophotelnews: Whether you’re a hotel owner hosting different groups of people or a high-tech company looking for a solution that integr…,en
RT @AndersInEd: @MichaelPetrilli I got together a list of about 80 tech professionals across the country up for helping teachers learn tech…,en
"If at-home learning with four kids doesn't do me in, trying to help my parents with tech over the phone surely will.",en
"RT @gosafex1: Hi @BillyBambrough, enjoyed your recent piece in @forbes. You should look into @safex, which is building a marketplace that w…",en
"@cheddar @Walgreens To bad @Walgreens is doing nothing to protect the pharmacists or the staff..
One store here had… https://t.co/FMgp4tKitS",en
The Big Bang Theory’s Kaley Cuoco sells luxury mansion at huge loss https://t.co/AjTRH9oHgF https://t.co/SrlUlJSCJY,en
"@PatriotM1A777 @lori_tech SHUT IT DOWN.  Do without until we can make our own.  The virus was an act of war, nothin… https://t.co/Rvdcis9rV7",en
RT @LeahND10: Love this idea!  A terrific way to get kids writing daily during the COVID-19 school closures. It can work for a wide variety…,en
"AT THE TOP: Virginia Tech is in the ""top mix"" for 3* ATH/DB @p_kollie_21 after the #Hokies offered him earlier this… https://t.co/JyTlosE7Qs",en
Okkkk now https://t.co/k1eQ1BPlSJ,en
"KIYA TRUMP.SAHAB HUFF PUFF NEHEE KAROAGEY?

https://t.co/87wsQLSMZW",tl
"土でルシHLクリア！！
一人落ちるけど、水着ブロとバアルがカッチカチで後半やばかった！ https://t.co/yTaEFfdPrq",ja
@steven_l_cox @JulieReichwein1 Need to make sure that broadband is fiber to the prem and not bee and bird killing Chinese spy tech 5g. NO 5G,en
"Daily Tech Digest - April 04, 2020 https://t.co/pDqTeqXmB9",de
Teniendo tremendos djs y productores de tech y tech house en cba y la estacion va a poner probablemente un dj q es… https://t.co/8nM8ew00Tp,es
@SabeloHadebe20 @Sentletse Can you facilitate/train? I know someone who is looking for experienced IT Tech to facil… https://t.co/QSWd0Ovn01,en
"Коронавирус восстанавливает производство жизненно необходимого

В России разворачивается массовое производство аппа… https://t.co/LUkZ98jFcP",ru
"RT @BTSARMY_Salon: This is cute😂
""My coworker's wearing a mask marked BT21 so I asked about it. The coworker didn't know. We guessed what B…",en
Would love to see @JoeBiden and dem campaigns implement @ewarren style virtual selfie lines. Ordinary people get 10… https://t.co/kNGloHO91v,en
Or do we see individual companies start creating in-house solutions? Any smart tech people out there want to work o… https://t.co/e9opd1c4Lr,en
"RT @ewarren: That is, in fact, exactly what it’s there for. Get states the resources they need, or get out of the way.",en
"RT @jcollison: Battling Tech Fatigue in Lock Down, Folding Updates and New Work Processes - HGG439 https://t.co/JhxhivXm1E via @YouTube @fo…",en
"RT @lucarallo: ANGI premia le eccellenze ""Made in Italy""​ con gli oscar dell'innovazione

Leggi il mio post https://t.co/YbRmFsHBiu

#Premi…",it
"RT @Fabriziobustama: Self Isolation 

By @offshootuk 
#Augmentedreality #Mixedreality #5G #Covid_19 #IoT #SelfIsolation #Tech #innovation…",en
"New website in the making. Header logo completed today.

Tech stack: @eleven_ty , @webpack with… https://t.co/XSDYIqDQoi",en
"RT @HegKong: Coming soon: Anti-vax posts could soon be banned from Facebook, Twitter and Instagram https://t.co/D22XbBFNmz",en
"RT @ChanPerco: Avec le confinement, l’industrie des applications mobiles tutoie de nouveaux sommets.
Le temps passé sur les applications a…",fr
"Weve done it bois, tilt and I Got the new combine tech lmfao @Likely_on_Tilt @DeadByBHVR https://t.co/bhiTkR8xQF",en
"The Samsung Galaxy S20+, S20 Ultra Exynos &amp; Snapdragon Review: Megalomania... https://t.co/AOS3vEkRnQ via @Snapzu #mobile #samsung",und
"@frankturner Looking forward to it Jess has a lovely voice.
You also need to do a duets live stream-or does one of… https://t.co/ZHpZy4Lhl8",en
"RT @G0dGiven: Michael Crabtree freshman year at Texas Tech was insane 

134 Receptions 
1962 Receiving yards 
22 Touchdowns https://t.co/QY…",en
"New official $NYZO update, version 575: Updated cycle tx client commands for v2 blockchain.… https://t.co/UiftCj2AVv",en
RT @verge: Tech supply chains are still a complete mess https://t.co/tmxSBY4caS https://t.co/OnTgPRsWx4,en
"RT @KelliMafort: Agro é tech, agro é pop, agro é tudo? Não vejo ruralistas distruibuindo comida pras famílias desempregadas da coronacrise.…",pt
Idk how my inner circle involves a whole bunch of Aries....plz pray for me yaw 😂,en
"RT @BTSARMY_Salon: This is cute😂
""My coworker's wearing a mask marked BT21 so I asked about it. The coworker didn't know. We guessed what B…",en
RT @XCHAME_: ด้วยความที่เป็น Med Tech ด้วยความที่ต้องเป๊ะเวลาชั่งสารเคมี พอมาทำอาหารนี่ก็ต้องชั่งแบบเป๊ะๆ ขนาดสั่งเครื่องชั่งมา 55555 https…,th
Tech firms switch to video interviews to hire fresh talent https://t.co/jQew5FE9h6 https://t.co/YNb2wvGllQ,en
"@masr_tech عند مشكلة في الايفون 6s plus نسيان كلمة المرور ولكن عند استعادته من iTunes لا يكتمل حاولت كثيرا
الرجاء الإفادة والتوجيه",ar
"RT @BTSARMY_Salon: This is cute😂
""My coworker's wearing a mask marked BT21 so I asked about it. The coworker didn't know. We guessed what B…",en
RT @CNN: How the cell phones of spring breakers who flouted coronavirus warnings were tracked https://t.co/EHonRqveTR,en
"RT @MotherNatureNet: When music speaks to you, your brain syncs up with the musician's.
READ: https://t.co/DANkFJRcDQ https://t.co/siach5pT…",en
RT @PiousGeek: Tech Trap ✅,en
"RT @SRuhle: - Apply online via the portal
- Banker phone call with applicant
- Bank must manually put the info in the SBA system
- SBA appr…",en
RT @TheNathanOne: Forget Chess—the Real Challenge Is Teaching AI to Play D&amp;D https://t.co/Q2aTEOC71H #ai #machinelearning #iot #tech,en
"RT @MattRosoff: @CNBCtech @chrissyfarr 3/ This story from @sal19 is a good reminder that the tech scene in Silicon Valley, from Google to s…",en
@Coach_Costello @DrBradJohnson @CoachJFry Our building is just doing one subject a day and no more than 50minutes.… https://t.co/mRmJduhvq8,en
"@MiggelVoSchwiiz Ease of doing business is definitely a problem here. I'm not in the med tech field, I was in pure… https://t.co/VrW9kBqDeb",en
"RT @Vaibhao82: @nadeemkhanlive 
#EdChatIND 
My opinion may be controversial because now a days parents are preferring schools which are pro…",en
@achyutaghosh @RossSwan2 @RajanSinha @aquilbusrai @AboutImpact @Sunita_Says_ @Archnahr @JoyAbdullah @baski_LA… https://t.co/eGfNlta80X,en
"RT @ttflo08: ""When Huawei became one of the world’s greatest high-tech companies, reportedly by stealing the patented technologies of Norte…",en
"RT @NewStatesman: A small community in Italy has defeated the disease, for now, by testing every single one of its citizens, reports @Ben_M…",en
RT @SCMPNews: China’s version of TikTok suspends users for speaking Cantonese https://t.co/oAisj56cii,en
RT @VladoBotsvadze: Jack Ma says only by changing education can our children compete with machines. @wef #AI #automation #robots #jobs #mac…,en
RT @VladoBotsvadze: Jack Ma says only by changing education can our children compete with machines. @wef #AI #automation #robots #jobs #mac…,en
please read this really good piece by @aral about what it means to create ethical tech &amp; why it's necessary to exte… https://t.co/w5JFbxMYoj,en
"Why am i getting all these soft porn feeds? I don't do the click-bait...mostly. Darn, all it takes is one impaired… https://t.co/9azlrOgZib",en
"Bharat Biotech to come out with #vaccine called #Coroflu in form of Nazal drops for #COVID19, soon.… https://t.co/ho4lhT1bwR",en
"RT @Vaibhao82: @nadeemkhanlive 
#EdChatIND 
My opinion may be controversial because now a days parents are preferring schools which are pro…",en
"RT @SanjaySDutt: Can ur Phone give you #Coronavirus ? 
Tech Guru @RajivMakhni explains -
https://t.co/bGB4r9iJSE  

It's pertinent to note…",en
"@brettrobinson75 @ridgewaychris What do you think of this point of view? Builds off your man, MM, but you like to e… https://t.co/LOFXC5GCpA",en
"Was #Coronavirus created to cause #GlobalEconomicWoes? 

Who are the ppl advocating for D global implementation of… https://t.co/oaQ74FTp69",en
@_jamiemolina_ you know a black market nail tech? cause i’m dying over here 💀,en
Le confinement ne profite pas aux plateformes de streaming musical https://t.co/4bd83MS3Oy,fr
