text,lang
"RT @bobpockrass: Update on eNASCAR iRacing #ProInvitationalSeries for Sunday, 1pm ET on FOX (check local listings), FS1 &amp; FOX Sports App. q…",en
"@KhurtissPerry What's up Khurtiss it's Pat from On""The HILL"" Sports Talk DM me asap big fella👀🎙🏈💨💨",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"RT @shehnaazshineFC: Btw Which Sports You Play or Like to watch ?

Comment down!

#SelfMadeShehnaaz",en
"RT @shehnaazshineFC: Btw Which Sports You Play or Like to watch ?

Comment down!

#SelfMadeShehnaaz",en
"Going to watch some sports from 20-30 years ago on TV, maybe a movie, maybe read a book - back here for the wrassli… https://t.co/xRocnyheLx",en
"RT @GolferGirl305: China is the new super power.

They've colonized Africa and the Caribbean.

They have Iran and Russia as allies and have…",en
@SkySportsNews This is why I didn't go over the top when Spurs did it. Other clubs were always going to follow. It'… https://t.co/tsxDciala1,en
RT @TKDano: I thought everyone on this site might need something nice today. Here are my chickens starring in a wholesome 90s sports movie.…,en
RT @__azee___: Filter or no Filter? Sports Luxe aesthetic served 🤎 https://t.co/aqQ2eG0TxH,en
"RT @ABSCBNNews: Ravenas, Alyssa Valdez open rolling store to serve chicken https://t.co/V55x8GwDmY",en
RT @Mass_Haas: Enjoyed this podcast episode with #Brewers 2nd-year rookie-level Pitching Coach @michael_schlact via @JasonRomano's @Sports_…,en
"RT @ChambleeGA: The WHO declared the COVID-19 outbreak a pandemic. Within the last 24 hours, we heard the message from Pres Donald Trump an…",en
"RT @ggreenwald: Look what a pathological liar @JoeNBC is. Today he said about the coronavirus pandemic in the US: 

""Everybody saw this com…",en
"RT @DeporFinanzas: 📲 Most popular sports teams on #facebook during march 2020!

EUROPE ➡ 🥇 @LFC 

AMERICA ➡ 🥇 @Flamengo 

ASIA ➡ 🥇 @persib…",ro
Actual sports news!! https://t.co/jjyvmue1Di,en
"RT @marc_raimondi: Brock Lesnar rarely talks about himself. Admittedly, he’s not a fan of people in general. 

So, I asked more than a doze…",en
"RT @gunsupnation: No sports day 22

 https://t.co/OfWH6I2DIt",en
RT @DreQuestJA: Name good social distancing sports..I’d say tennis as one.,en
"RT @The_Ball_Girl: I'm gettin' creative over here 🙃🏐🏈🏀⚽️
#football #soccer #volleyball #basketball #sports https://t.co/e6BQyiXdHx",en
RT @CBSSports: A message from your friends at CBS Sports https://t.co/PIyvhcStdz,en
"Especially the seniors this year , you'd probably be sad if you didnt get your last prom, graduation , or sports se… https://t.co/aNThAKgdwC",en
@Circuitouslife @frank_is_fun @SteampunkMuppet Can't you also just get a cheap sports mouthguard?,en
RT @TKDano: I thought everyone on this site might need something nice today. Here are my chickens starring in a wholesome 90s sports movie.…,en
sports have been gone so long i’ve forgotten what they are,en
"RT @ColeyMick: “You could go outside whenever you wanted. Stand 3, sometimes 2 feet close to the nearest person. You didn’t even think abou…",en
"Fabio Capello explains why he played Gerrard and Lampard together for England 

#SoccerNews #soccer #sports  
https://t.co/aWjA0z5E2I",en
RT @HannahWithiam: Cathy Engelbert the only women’s sports commissioner on the call,en
RT @BennettConlin: Hasise Dubois didn’t drop a pass this season. He dominated against the best teams on UVa’s schedule. Why isn’t the wide…,en
"Sport themed Word Search puzzles! 5 FREE puzzles, all in one handy file to download and print at home.… https://t.co/5Ukd7XslDh",en
"RT @THEBLACKLABEL_: ‘I AM SOMI’ EP.02 DRIVING MY DREAM CAR! ★드디어 드림카 영접하는 날★

https://t.co/TEr5BKOtDM

DOES SOMI PASS HER DRIVING TEST ON T…",ko
Sports better come back soon. https://t.co/BOwnhTiyxN,en
"RT @Matt_Velazquez: Latest for the JS: Without access to hoops or one another, Bucks players are working to stay in shape and connected htt…",en
"RT @ColinDeaverTV: Sports leagues/events all over have cancelled because of #COVID19. One that still hasn't: the UIL, which has postponed i…",en
"RT @abpanandatv: নিজেরা কম নেবেন, করোনা যুদ্ধে দেবেন প্রায় ৫ কোটি
https://t.co/PaMGK0o1QH",bn
@AdamSchefter @WhiteHouse Because sports are important right now? ffs,en
"@SkySportsNews Nice spin Scouse Sports News, still 80% from the taxpayer.
Surely that can pay the staff with the Co… https://t.co/jKpYU79GuB",en
The only sports going on right now is free agency moves If the #Jets could land Jadevon Clowny and trade for Odell… https://t.co/bRcfvM5env,en
@BostonHeraldHS @HNIBonline @MassHSHockey @MyHockeyLive @sports_ledger @BConn63 @IMHockeyskills @NZPrepHockey… https://t.co/j0nNSb1CKO,und
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
@NoisyHuevos Talent and hard work will always Rise! World will get past this.....sports will return......You’ll com… https://t.co/A0ok9ugJOO,en
@AdamSchefter @WhiteHouse Why? People are dying. And he’s meeting with people who play sports.,en
"RT @dylanohernandez: With AA meetings forced to move online, former boxer @MiaStJohnBoxer explains why sobriety is a struggle in this time…",en
@ktwood2524 @TheQniversity @Lynnstueber Maybe you should spend your time more wisely knowing what the heck you’re t… https://t.co/yVXg3TRr9s,en
Oh my god I miss sports https://t.co/K0eYC110at,en
"Thanks @LogaHilltopper for the nomination!

Post pictures of yourself doing sports job things. You’ve got 24 hours… https://t.co/Txsq4qi4Tv",en
"RT @JeffMercer54: Terribly sorry for Indiana spring sports cancelled today, coaches/players/families invested much. Nothing made me more pr…",en
MBB: Sports Illustrated breaks down ND's 2020 recruiting class. https://t.co/T5mRNtMX5g,en
@dpsportsgeg Incredibly bummed for you and your audience. Your local sports coverage was always second to none. As… https://t.co/PewQ4TDnrk,en
I need sports back and I need it now,en
.@Vol_Baseball alums Garrett Stallings and Zach Linginfelter were at their first spring training in Arizona when th… https://t.co/TdlaBfB2QA,en
RT @se_bon_en_fait: @neeratanden @left_banksy this is literally a Ben Shapiro argument. this is the kind of thing the barstool sports guy p…,en
RT @jennieberkley: Please join in spreading HOPE for the Class of 2020 athletes who want their spring sports season by hanging their unifor…,en
"RT @hemofelo: Next year I don’t want to hear about the Oscar’s, Emmy’s...Golden globes... awards...don’t want to see a single actor, actres…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
Jeff Jacobs: NASCAR is circling the virtual track while real life is stalled https://t.co/x0KXAcXk9A #NHV,en
GTV sports plus is my favourite station in this lockdown period. Currently showing is Gomoa Fete Feyenoord Vs Ashgold.,en
Renown Play-by-Play announcer Dan Shulman joined Mike Damergis' Sports Comm &amp; Media graduate class to discuss the i… https://t.co/j2dYQRdvW5,en
@ByTimReynolds I suspect this is about the Circuses part of the Bread and Circuses idea. The masses need entertainm… https://t.co/jgP7T7hfCA,en
"RT @ggreenwald: Look what a pathological liar @JoeNBC is. Today he said about the coronavirus pandemic in the US: 

""Everybody saw this com…",en
"RT @rwesthead: President Trump has asked the commissioners of the major pro sports leagues, including the NFL, NBA, MLB, and NHL, to take p…",en
"Oh? 👀
The earliest I can see sports coming back is July 1st
June...IF we're lucky https://t.co/3dqlYEGbaR",en
"RT @JonJansen77: 31 years ago, @umichbball was celebrating a National Championship.  Terry Mills takes us behind the scenes on the coaching…",en
RT @Bomber_Reaper: I see ppl complaining about being stuck home. Cant go to the park or beach. That sports is all canceled.  Well you can h…,en
@frntofficesport @WhiteHouse Stick to sports Don!!!!,en
RT @CurtMWeiler: Lost in the shuffle of #FSU sports cancellations are the Seminole Productions freelancers who are suddenly without work.…,en
"Was on a call today with many in the #youthsport, #ltad, #PhysEd  space and it was generally agreed that… https://t.co/mzkltbKw6i",en
"RT @smusyoka: Shujaa Captain @andrewopede, who will be turning 37 on December 25, was planning to hang his boots in style after the 2020 To…",en
"RT @ESPNIndia: You *have* to win your local sports tournament 

Who among these would you get on board to achieve that? 😏 https://t.co/oY26…",en
"RT @ggreenwald: Look what a pathological liar @JoeNBC is. Today he said about the coronavirus pandemic in the US: 

""Everybody saw this com…",en
Hopefully the NBA meeting goes well today and they devise a safe plan to carry out the playoffs. I need some damn sports?,en
RT @CurtMWeiler: Lost in the shuffle of #FSU sports cancellations are the Seminole Productions freelancers who are suddenly without work.…,en
@JimboMeiners @Dave_Matter The ncaa is a different animal. They are schools first with sports teams as a bonus. Pro… https://t.co/SUeb5frAQN,en
RT @draftcheat: Dearest @realDonaldTrump should you be a hero and order the sports leagues to start back up under essential services clause…,en
"RT @hjjyhjjjyymad: Haruto can rap,  sing,  dance,  composed,  play instruments,  do sports.. seriously what does Haruto can't do?? He is so…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"RT @TheBridge_IN: 📢ANNOUNCEMENT

We are excited to announce that we are starting a new 'WEBINAR SERIES'💻

In our 1st #webinar of the series…",en
"RT @dquitmeyer: @OregonGovBrown Did anybody check to see if they work? Heard our neighbors in California received broken ones. 

Can Oregon…",en
Source says Eddie Sutton will be part of Naismith Basketball Hall of Fame 2020 class | OSU Sports Extra |… https://t.co/7UdRy4KvPQ,en
"RT @le_Parisien: Coronavirus : «L’Afrique n’est pas un laboratoire», s’insurge Didier Drogba après la polémique sur LCI https://t.co/SixjfN…",fr
"Corona Epidemic, Likely To Postpone 2 World Football Championships.
#sports #CoronavirusPandemic #COVID2019 #FIFA20… https://t.co/bUIVis7CWX",en
"RT @AndrewMarchand: Now, @maureendowd wants to cover sports media. From her interview with Larry David. 👇👇👇",en
"Name the actor to be in the most great sports movies. I’ll start: 
Chelcie Ross. @MrLetsch @beardown922… https://t.co/NLiwUY9Ml4",en
"RT @sportscentralmn: A night that served well for the sports lovers soul. I still miss base/softball. Pexa curds Saturday! #bethelightmn
@C…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @OmarKelly: I’m told NFL players are being told  the offseason programs won’t happen and that players are to stay in the best shape they…,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @mgrant76308: Women are leading the charge to put laws in place to protect female athletes from competing against biological male “trans…,en
"RT @FCYahoo: Less than 30 minutes of voting left in our Best Team Ever club soccer bracket!

Make sure your pick reaches the final 🏆

➡️ ht…",en
Lost in the shuffle of #FSU sports cancellations are the Seminole Productions freelancers who are suddenly without… https://t.co/RmuW1o6WN0,en
"RT @JewellCardinals: Hi. We miss you and sports 

That is all. ❤️ https://t.co/JHFCigR7Tu",en
"@AdamSchefter @m_hostage @WhiteHouse Let me guess.
They will say nice things about him.
He will offer stimulus mone… https://t.co/m7XSNcHmXL",en
@ProFootballTalk How exactly are they not? They reside over their sports and are the primary decision makers.,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
